FeatureID,Feature,Annotation,FeatureID_plain,Mode,Cosine,Mzerror,SubCategory,Group0,Group1,Group2
10620_neg,X10620_neg_341.125_5.414_NA,,10620,neg,,,,,,
10620_pos,X10620_pos_208.133_3.949_NA,,10620,pos,,,,,,
10624_pos,X10624_pos_569.314_3.976_NA,,10624,pos,,,,,,
10625_pos,X10625_pos_222.185_3.982_Tapentadol,Tapentadol,10625,pos,0.781424,1.37352,,a,pharmaceutical,pharmaceutical - other
10627_neg,X10627_neg_551.197_5.408_NA,,10627,neg,,,,,,
10629_pos,X10629_pos_346.213_3.971_NA,,10629,pos,,,,,,
10636_pos,X10636_pos_564.359_4.011_NA,,10636,pos,,,,,,
10639_neg,X10639_neg_349.203_5.414_NA,,10639,neg,,,,,,
1064_neg,X1064_neg_283.119_2.84_NA,,1064,neg,,,,,,
10640_pos,X10640_pos_299.712_3.983_NA,,10640,pos,,,,,,
10641_neg,X10641_neg_261.015_5.438_NA,,10641,neg,,,,,,
10641_pos,X10641_pos_598.418_3.993_NA,,10641,pos,,,,,,
10643_pos,X10643_pos_581.438_3.917_NA,,10643,pos,,,,,,
10646_pos,X10646_pos_179.107_3.986_NA,,10646,pos,,,,,,
10647_pos,X10647_pos_627.32_4.02_NA,,10647,pos,,,,,,
10648_pos,X10648_pos_176.071_3.959_MassbankEU:SM884001 7-Amino-4-methylcoumarin|7-amino-4-methylchromen-2-one,MassbankEU:SM884001 7-Amino-4-methylcoumarin|7-amino-4-methylchromen-2-one,10648,pos,0.850923,1.73325,,,,
10650_pos,X10650_pos_290.096_3.991_NA,,10650,pos,,,,,,
10656_neg,X10656_neg_274.547_5.425_NA,,10656,neg,,,,,,
1066_neg,X1066_neg_339.109_2.856_NA,,1066,neg,,,,,,
1066_pos,X1066_pos_214.18_0.968_NA,,1066,pos,,,,,,
10660_neg,X10660_neg_321.171_5.357_NA,,10660,neg,,,,,,
10663_neg,X10663_neg_521.204_5.441_NA,,10663,neg,,,,,,
10663_pos,X10663_pos_277.118_4.009_NA,,10663,pos,,,,,,
10665_pos,X10665_pos_182.118_3.976_NA,,10665,pos,,,,,,
10667_pos,X10667_pos_210.104_3.907_NA,,10667,pos,,,,,,
10669_neg,X10669_neg_421.188_5.546_NA,,10669,neg,,,,,,
10669_pos,X10669_pos_360.217_3.987_Scopolamine N-butylbromide CollisionEnergy:205060,Scopolamine N-butylbromide CollisionEnergy:205060,10669,pos,0.89392,0.33888,,a,pharmaceutical,pharmaceutical - other
1067_pos,X1067_pos_328.14_0.972_NA,,1067,pos,,,,,,
10674_pos,X10674_pos_295.212_4.137_NA,,10674,pos,,,,,,
10676_neg,X10676_neg_190.02_5.347_NA,,10676,neg,,,,,,
10677_pos,X10677_pos_650.396_3.997_NA,,10677,pos,,,,,,
10679_pos,X10679_pos_717.405_4.002_NA,,10679,pos,,,,,,
10681_neg,X10681_neg_205.05_5.447_NA,,10681,neg,,,,,,
10682_neg,X10682_neg_477.214_5.437_NA,,10682,neg,,,,,,
10683_pos,X10683_pos_485.269_4.001_NA,,10683,pos,,,,,,
10684_neg,X10684_neg_425.182_5.408_NA,,10684,neg,,,,,,
10688_pos,X10688_pos_620.4_3.989_NA,,10688,pos,,,,,,
1069_pos,X1069_pos_151.073_0.976_NA,,1069,pos,,,,,,
10695_neg,X10695_neg_291.124_5.512_NA,,10695,neg,,,,,,
10695_pos,X10695_pos_605.338_4.017_NA,,10695,pos,,,,,,
10696_neg,X10696_neg_419.172_5.444_NA,,10696,neg,,,,,,
10699_neg,X10699_neg_407.172_5.31_NA,,10699,neg,,,,,,
10700_neg,X10700_neg_393.156_5.348_NA,,10700,neg,,,,,,
10701_pos,X10701_pos_307.114_4.065_NA,,10701,pos,,,,,,
10705_pos,X10705_pos_181.122_4.057_NA,,10705,pos,,,,,,
10707_pos,X10707_pos_230.107_4.076_NA,,10707,pos,,,,,,
10708_pos,X10708_pos_403.194_4.024_NA,,10708,pos,,,,,,
1071_neg,X1071_neg_215.092_2.826_NA,,1071,neg,,,,,,
10710_pos,X10710_pos_180.051_3.99_NA,,10710,pos,,,,,,
10716_neg,X10716_neg_267.161_5.576_NA,,10716,neg,,,,,,
10718_neg,X10718_neg_411.167_5.269_NA,,10718,neg,,,,,,
10719_pos,X10719_pos_193.05_4.013_scopoletin CollisionEnergy:102040,scopoletin CollisionEnergy:102040,10719,pos,0.879582,2.05506,,,,
10721_pos,X10721_pos_300.181_4.021_NA,,10721,pos,,,,,,
10722_pos,X10722_pos_236.128_4.001_NA,,10722,pos,,,,,,
10723_pos,X10723_pos_379.175_4.039_NA,,10723,pos,,,,,,
10725_neg,X10725_neg_241.054_5.194_NA,,10725,neg,,,,,,
10725_pos,X10725_pos_295.154_3.984_NA,,10725,pos,,,,,,
10727_pos,X10727_pos_671.253_4.021_NA,,10727,pos,,,,,,
10728_pos,X10728_pos_439.254_4.011_NA,,10728,pos,,,,,,
1073_pos,X1073_pos_170.129_0.964_NA,,1073,pos,,,,,,
10732_neg,X10732_neg_299.097_5.446_NA,,10732,neg,,,,,,
10733_pos,X10733_pos_689.374_4.022_NA,,10733,pos,,,,,,
10734_neg,X10734_neg_477.177_5.6_NA,,10734,neg,,,,,,
10734_pos,X10734_pos_661.342_4.025_NA,,10734,pos,,,,,,
10737_pos,X10737_pos_458.296_4.035_NA,,10737,pos,,,,,,
10738_pos,"X10738_pos_187.087_4.064_""2,3,4-trihydrobeta-carbolin-1-one CollisionEnergy:102040""","""2,3,4-trihydrobeta-carbolin-1-one CollisionEnergy:102040""",10738,pos,0.775912,2.20212,,,,
10739_pos,X10739_pos_445.295_3.983_NA,,10739,pos,,,,,,
1074_neg,X1074_neg_475.24_2.833_NA,,1074,neg,,,,,,
1074_pos,X1074_pos_207.149_0.982_NA,,1074,pos,,,,,,
10741_pos,X10741_pos_666.298_4.028_NA,,10741,pos,,,,,,
10744_neg,X10744_neg_271.065_5.438_NA,,10744,neg,,,,,,
1075_neg,X1075_neg_529.251_2.821_NA,,1075,neg,,,,,,
10750_neg,X10750_neg_505.209_5.596_NA,,10750,neg,,,,,,
10752_neg,X10752_neg_243.033_5.774_NA,,10752,neg,,,,,,
10755_pos,X10755_pos_280.17_3.99_NA,,10755,pos,,,,,,
10756_pos,X10756_pos_291.222_3.972_NA,,10756,pos,,,,,,
1076_neg,X1076_neg_385.151_2.786_NA,,1076,neg,,,,,,
10764_pos,X10764_pos_327.236_4.026_NA,,10764,pos,,,,,,
10765_pos,X10765_pos_627.29_4.013_NA,,10765,pos,,,,,,
10766_neg,X10766_neg_475.162_5.368_NA,,10766,neg,,,,,,
10766_pos,X10766_pos_281.139_4.027_NA,,10766,pos,,,,,,
10767_pos,X10767_pos_185.082_3.831_NA,,10767,pos,,,,,,
10768_neg,X10768_neg_423.167_5.448_NA,,10768,neg,,,,,,
10769_pos,X10769_pos_367.175_4.144_NA,,10769,pos,,,,,,
1077_neg,X1077_neg_355.14_2.849_NA,,1077,neg,,,,,,
10774_pos,X10774_pos_644.27_3.99_NA,,10774,pos,,,,,,
10783_pos,X10783_pos_694.329_4.012_NA,,10783,pos,,,,,,
1079_neg,X1079_neg_411.167_2.847_NA,,1079,neg,,,,,,
10792_neg,X10792_neg_449.146_5.446_NA,,10792,neg,,,,,,
10794_pos,X10794_pos_307.174_3.903_NA,,10794,pos,,,,,,
10795_neg,X10795_neg_355.177_5.451_NA,,10795,neg,,,,,,
10796_pos,X10796_pos_381.154_4.142_NA,,10796,pos,,,,,,
10799_pos,X10799_pos_520.333_3.819_NA,,10799,pos,,,,,,
108_neg,X108_neg_418.895_0.545_NA,,108,neg,,,,,,
1080_pos,X1080_pos_197.115_0.976_Germicidin B,Germicidin B,1080,pos,0.732695,11.6889,,,,
10800_pos,X10800_pos_287.125_3.866_NA,,10800,pos,,,,,,
10804_neg,X10804_neg_381.156_5.213_NA,,10804,neg,,,,,,
10806_neg,X10806_neg_303.124_5.449_NA,,10806,neg,,,,,,
10806_pos,X10806_pos_304.696_3.901_NA,,10806,pos,,,,,,
10808_neg,X10808_neg_421.151_5.522_NA,,10808,neg,,,,,,
1081_neg,X1081_neg_251.002_2.844_NA,,1081,neg,,,,,,
10811_pos,X10811_pos_340.178_4.025_NA,,10811,pos,,,,,,
10814_pos,X10814_pos_518.318_3.979_NA,,10814,pos,,,,,,
10815_pos,X10815_pos_657.367_4.025_NA,,10815,pos,,,,,,
10817_neg,X10817_neg_331.156_5.457_NA,,10817,neg,,,,,,
1082_neg,X1082_neg_357.12_2.721_NA,,1082,neg,,,,,,
1082_pos,X1082_pos_226.155_0.977_NA,,1082,pos,,,,,,
10821_neg,X10821_neg_221.045_5.474_NA,,10821,neg,,,,,,
10821_pos,X10821_pos_247.119_4.028_NA,,10821,pos,,,,,,
10837_pos,X10837_pos_680.443_4.022_NA,,10837,pos,,,,,,
10838_pos,X10838_pos_257.103_4.005_NA,,10838,pos,,,,,,
10841_neg,X10841_neg_257.013_5.462_NA,,10841,neg,,,,,,
10841_pos,X10841_pos_318.196_4.048_NA,,10841,pos,,,,,,
10842_neg,X10842_neg_482.128_5.448_NA,,10842,neg,,,,,,
10842_pos,X10842_pos_268.166_3.936_NA,,10842,pos,,,,,,
10844_neg,X10844_neg_397.187_5.56_NA,,10844,neg,,,,,,
10847_neg,X10847_neg_293.14_5.537_NA,,10847,neg,,,,,,
10848_pos,X10848_pos_673.341_4.047_NA,,10848,pos,,,,,,
10849_pos,X10849_pos_333.144_4.008_NA,,10849,pos,,,,,,
10853_pos,X10853_pos_337.7_4.044_NA,,10853,pos,,,,,,
10855_pos,X10855_pos_335.222_4.028_NA,,10855,pos,,,,,,
10856_neg,X10856_neg_476.99_5.46_NA,,10856,neg,,,,,,
1086_neg,X1086_neg_194.082_2.841_NA,,1086,neg,,,,,,
10861_pos,X10861_pos_365.259_4.014_NA,,10861,pos,,,,,,
10864_pos,X10864_pos_432.28_4.087_NA,,10864,pos,,,,,,
10867_pos,X10867_pos_216.113_4.06_NA,,10867,pos,,,,,,
10870_pos,X10870_pos_696.438_4.179_NA,,10870,pos,,,,,,
10872_pos,X10872_pos_459.28_4.045_Spectral Match to Decaethylene glycol from NIST14,Spectral Match to Decaethylene glycol from NIST14,10872,pos,0.923606,0,PAG,a,polymer additive,PAG
10873_pos,X10873_pos_502.322_4.041_NA,,10873,pos,,,,,,
10874_pos,X10874_pos_301.212_4.031_NA,,10874,pos,,,,,,
10875_pos,X10875_pos_355.175_4.037_NA,,10875,pos,,,,,,
10876_pos,X10876_pos_655.419_4.01_NA,,10876,pos,,,,,,
1088_neg,X1088_neg_399.167_2.871_NA,,1088,neg,,,,,,
10880_neg,X10880_neg_261.114_5.491_NA,,10880,neg,,,,,,
10882_neg,X10882_neg_451.162_5.512_NA,,10882,neg,,,,,,
10884_pos,X10884_pos_249.112_4.048_NA,,10884,pos,,,,,,
1089_neg,X1089_neg_383.135_2.891_NA,,1089,neg,,,,,,
1089_pos,X1089_pos_168.102_0.971_NA,,1089,pos,,,,,,
10890_pos,X10890_pos_664.448_3.919_NA,,10890,pos,,,,,,
10891_neg,X10891_neg_279.124_5.314_NA,,10891,neg,,,,,,
10894_pos,X10894_pos_369.248_4.044_NA,,10894,pos,,,,,,
10897_pos,"X10897_pos_408.125_3.889_Massbank:EA290304 Sitagliptin|(3R)-3-amino-1-[3-(trifluoromethyl)-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl]-4-(2,4,5-trifluorophenyl)-1-butanone","Massbank:EA290304 Sitagliptin|(3R)-3-amino-1-[3-(trifluoromethyl)-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl]-4-(2,4,5-trifluorophenyl)-1-butanone",10897,pos,0.936646,1.1964,,a,pharmaceutical,pharmaceutical - other
10898_pos,X10898_pos_324.101_4.024_NA,,10898,pos,,,,,,
10899_neg,X10899_neg_436.122_5.463_NA,,10899,neg,,,,,,
109_neg,X109_neg_292.93_0.545_NA,,109,neg,,,,,,
109_pos,X109_pos_328.898_0.54_NA,,109,pos,,,,,,
1090_pos,X1090_pos_204.113_0.985_NA,,1090,pos,,,,,,
10900_neg,X10900_neg_381.12_5.451_NA,,10900,neg,,,,,,
10901_neg,X10901_neg_347.15_5.544_NA,,10901,neg,,,,,,
10902_neg,X10902_neg_265.073_5.526_NA,,10902,neg,,,,,,
10902_pos,X10902_pos_465.231_3.862_NA,,10902,pos,,,,,,
10903_pos,X10903_pos_457.264_4.076_NA,,10903,pos,,,,,,
10909_neg,X10909_neg_489.178_5.478_NA,,10909,neg,,,,,,
1091_neg,X1091_neg_255.034_2.97_NA,,1091,neg,,,,,,
10910_neg,X10910_neg_437.182_5.54_NA,,10910,neg,,,,,,
10913_neg,X10913_neg_309.135_5.501_NA,,10913,neg,,,,,,
10914_pos,X10914_pos_205.122_3.964_NA,,10914,pos,,,,,,
10917_neg,X10917_neg_407.229_5.495_NA,,10917,neg,,,,,,
10918_pos,"X10918_pos_380.254_3.843_Massbank:EQ301502 Celiprolol|3-[3-acetyl-4-[3-(tert-butylamino)-2-hydroxy-propoxy]phenyl]-1,1-diethyl-urea","Massbank:EQ301502 Celiprolol|3-[3-acetyl-4-[3-(tert-butylamino)-2-hydroxy-propoxy]phenyl]-1,1-diethyl-urea",10918,pos,0.922771,1.04333,,a,pharmaceutical,pharmaceutical - other
10919_neg,X10919_neg_493.209_5.405_NA,,10919,neg,,,,,,
1092_neg,X1092_neg_353.125_2.869_NA,,1092,neg,,,,,,
1092_pos,X1092_pos_215.137_0.983_NA,,1092,pos,,,,,,
10922_neg,X10922_neg_493.173_5.457_NA,,10922,neg,,,,,,
1093_neg,X1093_neg_367.14_2.892_NA,,1093,neg,,,,,,
1093_pos,X1093_pos_203.972_0.984_NA,,1093,pos,,,,,,
10932_neg,X10932_neg_475.198_5.547_NA,,10932,neg,,,,,,
10932_pos,"X10932_pos_163.148_4.046_Spectral Match to 3,5-Dimethyladamantan-1-amine from NIST14","Spectral Match to 3,5-Dimethyladamantan-1-amine from NIST14",10932,pos,0.799612,1.21585,,a,pharmaceutical,pharmaceutical - other
10935_neg,X10935_neg_255.07_5.592_NA,,10935,neg,,,,,,
10938_pos,X10938_pos_264.176_4.035_MassbankEU:SM849401 Melperon|1-(4-fluorophenyl)-4-(4-methylpiperidin-1-yl)butan-1-one,MassbankEU:SM849401 Melperon|1-(4-fluorophenyl)-4-(4-methylpiperidin-1-yl)butan-1-one,10938,pos,0.946834,0.34656,,a,pharmaceutical,pharmaceutical - other
1094_neg,X1094_neg_201.981_2.898_Massbank:AU406756 3-Nitrobenzenesulfonic acid,Massbank:AU406756 3-Nitrobenzenesulfonic acid,1094,neg,0.886228,3.47508,,a,other consumer industrial,other consumer industrial
1094_pos,X1094_pos_234.135_0.988_NA,,1094,pos,,,,,,
10941_pos,"X10941_pos_180.175_4.044_Massbank:EQ335103 Memantine|3,5-dimethyladamantan-1-amine","Massbank:EQ335103 Memantine|3,5-dimethyladamantan-1-amine",10941,pos,0.846086,1.69377,,a,pharmaceutical,pharmaceutical - other
10942_neg,X10942_neg_491.23_5.44_NA,,10942,neg,,,,,,
10942_pos,X10942_pos_197.117_4.196_Loliolide,Loliolide,10942,pos,0.960392,1.47079,,,,
10943_neg,X10943_neg_277.145_5.491_NA,,10943,neg,,,,,,
10944_neg,X10944_neg_289.109_5.463_NA,,10944,neg,,,,,,
10945_pos,X10945_pos_495.221_4.106_NA,,10945,pos,,,,,,
10946_neg,X10946_neg_427.198_5.471_NA,,10946,neg,,,,,,
10946_pos,X10946_pos_326.233_4.053_Massbank:TUE00192 Bisoprolol,Massbank:TUE00192 Bisoprolol,10946,pos,0.951314,1.21609,,a,pharmaceutical,pharmaceutical - other
10947_pos,X10947_pos_398.239_4.014_NA,,10947,pos,,,,,,
10949_pos,X10949_pos_307.166_4.038_NA,,10949,pos,,,,,,
1095_neg,X1095_neg_299.114_2.867_NA,,1095,neg,,,,,,
1095_pos,"X1095_pos_189.102_0.989_Massbank:EA033810 Antipyrine|Phenazone|1,5-dimethyl-2-phenyl-3-pyrazolone","Massbank:EA033810 Antipyrine|Phenazone|1,5-dimethyl-2-phenyl-3-pyrazolone",1095,pos,0.793793,1.53312,,a,pharmaceutical,NSAID
10951_pos,X10951_pos_753.21_4.061_NA,,10951,pos,,,,,,
10957_pos,X10957_pos_340.041_4.051_NA,,10957,pos,,,,,,
10958_pos,X10958_pos_317.193_4.121_NA,,10958,pos,,,,,,
10959_pos,X10959_pos_534.312_3.98_NA,,10959,pos,,,,,,
1096_neg,X1096_neg_411.13_2.887_NA,,1096,neg,,,,,,
10961_pos,X10961_pos_192.102_3.932_NA,,10961,pos,,,,,,
10963_pos,X10963_pos_233.092_4.053_NA,,10963,pos,,,,,,
10964_pos,X10964_pos_474.291_4.097_NA,,10964,pos,,,,,,
10968_pos,X10968_pos_597.273_3.99_NA,,10968,pos,,,,,,
10969_neg,X10969_neg_439.162_5.49_NA,,10969,neg,,,,,,
1097_pos,X1097_pos_172.145_0.984_NA,,1097,pos,,,,,,
10973_pos,X10973_pos_163.109_4.045_NA,,10973,pos,,,,,,
10974_neg,X10974_neg_320.086_5.474_NA,,10974,neg,,,,,,
10974_pos,X10974_pos_444.245_4.002_NA,,10974,pos,,,,,,
10976_neg,X10976_neg_343.119_5.476_NA,,10976,neg,,,,,,
10978_neg,X10978_neg_367.213_5.445_NA,,10978,neg,,,,,,
1098_neg,X1098_neg_329.125_2.864_NA,,1098,neg,,,,,,
1098_pos,X1098_pos_186.149_0.973_NA,,1098,pos,,,,,,
10981_pos,X10981_pos_356.228_4.008_NA,,10981,pos,,,,,,
10982_neg,X10982_neg_459.167_5.478_NA,,10982,neg,,,,,,
10984_pos,X10984_pos_292.116_4.047_NA,,10984,pos,,,,,,
10986_pos,X10986_pos_286.217_3.97_NA,,10986,pos,,,,,,
10988_neg,X10988_neg_317.14_5.497_NA,,10988,neg,,,,,,
1099_neg,X1099_neg_204.981_2.857_NA,,1099,neg,,,,,,
1099_pos,X1099_pos_202.086_0.985_NA,,1099,pos,,,,,,
10991_pos,X10991_pos_255.243_4.056_NA,,10991,pos,,,,,,
10992_pos,X10992_pos_269.222_4.047_NA,,10992,pos,,,,,,
10996_neg,X10996_neg_359.151_5.506_NA,,10996,neg,,,,,,
10999_pos,X10999_pos_391.23_4.043_NA,,10999,pos,,,,,,
11_neg,X11_neg_263.976_0.297_NA,,11,neg,,,,,,
110_pos,X110_pos_442.878_0.54_NA,,110,pos,,,,,,
1100_neg,X1100_neg_281.115_2.913_NA,,1100,neg,,,,,,
11000_pos,X11000_pos_539.268_3.976_NA,,11000,pos,,,,,,
11005_neg,X11005_neg_453.271_5.516_NA,,11005,neg,,,,,,
11009_pos,X11009_pos_318.165_3.907_NA,,11009,pos,,,,,,
1101_pos,X1101_pos_216.069_0.99_NA,,1101,pos,,,,,,
11011_neg,X11011_neg_447.203_5.432_NA,,11011,neg,,,,,,
11013_neg,X11013_neg_297.081_5.463_NA,,11013,neg,,,,,,
11014_pos,X11014_pos_278.211_4.06_Massbank:LU041702 Venlafaxine|1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,Massbank:LU041702 Venlafaxine|1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,11014,pos,0.968822,1.75508,,a,pharmaceutical,pharmaceutical - other
11019_pos,X11019_pos_165.091_4.058_NA,,11019,pos,,,,,,
1102_neg,X1102_neg_343.14_2.865_NA,,1102,neg,,,,,,
1102_pos,X1102_pos_152.143_0.985_NA,,1102,pos,,,,,,
11023_neg,"X11023_neg_322.087_5.484_Massbank:EA070560 Metazachlor ESA|2-[(2,6-dimethylphenyl)(1H-pyrazol-1-ylmethyl)amino]-2-oxoethanesulfonic acid","Massbank:EA070560 Metazachlor ESA|2-[(2,6-dimethylphenyl)(1H-pyrazol-1-ylmethyl)amino]-2-oxoethanesulfonic acid",11023,neg,0.977329,0.284248,,a,pesticide,herbicide
11028_neg,X11028_neg_283.029_5.488_NA,,11028,neg,,,,,,
11029_neg,X11029_neg_423.203_5.554_NA,,11029,neg,,,,,,
11029_pos,X11029_pos_509.257_4.054_NA,,11029,pos,,,,,,
1103_pos,X1103_pos_326.217_0.992_NA,,1103,pos,,,,,,
11031_pos,X11031_pos_364.25_4.059_NA,,11031,pos,,,,,,
11033_pos,X11033_pos_337.169_4.048_NA,,11033,pos,,,,,,
11034_neg,X11034_neg_491.193_5.511_NA,,11034,neg,,,,,,
11034_pos,X11034_pos_205.097_4.075_NA,,11034,pos,,,,,,
11038_pos,X11038_pos_372.248_4.04_NA,,11038,pos,,,,,,
11039_neg,X11039_neg_271.029_5.484_NA,,11039,neg,,,,,,
11040_pos,X11040_pos_195.138_4.042_NA,,11040,pos,,,,,,
11045_neg,X11045_neg_395.172_5.476_NA,,11045,neg,,,,,,
11046_pos,X11046_pos_287.146_3.984_NA,,11046,pos,,,,,,
11047_pos,X11047_pos_275.139_3.937_NA,,11047,pos,,,,,,
11048_pos,X11048_pos_221.092_4.06_NA,,11048,pos,,,,,,
1105_neg,X1105_neg_217.073_2.913_NA,,1105,neg,,,,,,
11052_pos,X11052_pos_349.178_4.063_NA,,11052,pos,,,,,,
11053_neg,X11053_neg_369.156_5.423_NA,,11053,neg,,,,,,
11055_pos,X11055_pos_370.223_4.109_NA,,11055,pos,,,,,,
11059_pos,X11059_pos_523.273_4.033_NA,,11059,pos,,,,,,
1106_pos,X1106_pos_263.096_0.992_NA,,1106,pos,,,,,,
11061_pos,X11061_pos_523.237_4.025_NA,,11061,pos,,,,,,
11063_pos,X11063_pos_297.133_4.153_NA,,11063,pos,,,,,,
11064_neg,X11064_neg_291.088_5.479_NA,,11064,neg,,,,,,
11064_pos,X11064_pos_419.17_4.198_NA,,11064,pos,,,,,,
11066_neg,X11066_neg_243.124_5.502_NA,,11066,neg,,,,,,
11066_pos,X11066_pos_383.228_4.199_NA,,11066,pos,,,,,,
11067_neg,X11067_neg_275.094_5.612_NA,,11067,neg,,,,,,
11069_neg,X11069_neg_461.183_5.443_NA,,11069,neg,,,,,,
11072_neg,X11072_neg_405.192_5.466_NA,,11072,neg,,,,,,
11076_neg,X11076_neg_337.093_5.484_NA,,11076,neg,,,,,,
11077_pos,X11077_pos_209.13_4.066_NA,,11077,pos,,,,,,
1108_neg,X1108_neg_269.103_2.938_NA,,1108,neg,,,,,,
11080_neg,X11080_neg_294.135_5.492_NA,,11080,neg,,,,,,
11082_pos,X11082_pos_368.195_4.02_NA,,11082,pos,,,,,,
11089_pos,X11089_pos_339.144_4.027_NA,,11089,pos,,,,,,
11097_neg,X11097_neg_519.225_5.502_NA,,11097,neg,,,,,,
1110_neg,X1110_neg_563.293_2.868_NA,,1110,neg,,,,,,
11101_pos,X11101_pos_309.133_4.023_NA,,11101,pos,,,,,,
11102_pos,X11102_pos_460.275_4.172_NA,,11102,pos,,,,,,
11103_pos,X11103_pos_398.217_4.098_NA,,11103,pos,,,,,,
11105_pos,X11105_pos_395.17_4.161_NA,,11105,pos,,,,,,
11106_pos,X11106_pos_729.166_4.061_NA,,11106,pos,,,,,,
11107_neg,X11107_neg_240.967_5.508_NA,,11107,neg,,,,,,
11107_pos,X11107_pos_393.154_4.193_NA,,11107,pos,,,,,,
11108_neg,X11108_neg_259.1_5.495_NA,,11108,neg,,,,,,
11108_pos,X11108_pos_328.259_4.083_NA,,11108,pos,,,,,,
11117_neg,X11117_neg_353.125_5.472_NA,,11117,neg,,,,,,
11118_neg,X11118_neg_395.208_5.438_NA,,11118,neg,,,,,,
11119_neg,X11119_neg_689.398_5.51_NA,,11119,neg,,,,,,
1112_pos,X1112_pos_191.118_0.848_NA,,1112,pos,,,,,,
11124_neg,X11124_neg_435.167_5.579_NA,,11124,neg,,,,,,
11128_neg,X11128_neg_177.055_5.48_NA,,11128,neg,,,,,,
11129_neg,X11129_neg_403.177_5.609_NA,,11129,neg,,,,,,
11130_pos,X11130_pos_350.241_4.072_NA,,11130,pos,,,,,,
11131_pos,X11131_pos_232.108_4.088_NA,,11131,pos,,,,,,
11134_neg,X11134_neg_273.171_5.534_NA,,11134,neg,,,,,,
11135_neg,X11135_neg_211.043_5.508_NA,,11135,neg,,,,,,
11136_pos,X11136_pos_273.146_3.907_NA,,11136,pos,,,,,,
11139_pos,X11139_pos_202.18_3.873_NA,,11139,pos,,,,,,
1114_neg,X1114_neg_315.145_2.841_NA,,1114,neg,,,,,,
1114_pos,X1114_pos_160.076_0.992_INDOLE-3-ETHANOL,INDOLE-3-ETHANOL,1114,pos,0.734091,1.23919,,,,
11143_pos,X11143_pos_442.265_4.252_NA,,11143,pos,,,,,,
11144_pos,X11144_pos_323.149_4.059_NA,,11144,pos,,,,,,
11147_pos,X11147_pos_505.187_4.075_NA,,11147,pos,,,,,,
11154_neg,X11154_neg_377.126_5.605_NA,,11154,neg,,,,,,
11156_neg,X11156_neg_525.293_5.471_NA,,11156,neg,,,,,,
1116_neg,X1116_neg_293.104_2.932_NA,,1116,neg,,,,,,
1116_pos,"X1116_pos_234.149_0.987_""4-(quinuclidin-2-ylmethyl)benzene-1,2-diol CollisionEnergy:205060""","""4-(quinuclidin-2-ylmethyl)benzene-1,2-diol CollisionEnergy:205060""",1116,pos,0.712659,0.456169,,,,
11162_pos,X11162_pos_578.375_4.197_NA,,11162,pos,,,,,,
11163_pos,X11163_pos_391.175_4.22_NA,,11163,pos,,,,,,
11164_pos,X11164_pos_390.092_4.109_NA,,11164,pos,,,,,,
11166_neg,X11166_neg_257.086_5.514_NA,,11166,neg,,,,,,
1117_neg,X1117_neg_281.072_2.903_NA,,1117,neg,,,,,,
11174_pos,X11174_pos_467.297_4.117_NA,,11174,pos,,,,,,
1118_pos,X1118_pos_365.265_1.007_NA,,1118,pos,,,,,,
11187_pos,X11187_pos_521.137_4.082_NA,,11187,pos,,,,,,
11188_neg,X11188_neg_379.14_5.567_NA,,11188,neg,,,,,,
11191_pos,X11191_pos_547.333_4.062_NA,,11191,pos,,,,,,
11194_pos,X11194_pos_401.159_4.105_NA,,11194,pos,,,,,,
11195_neg,X11195_neg_302.76_5.515_NA,,11195,neg,,,,,,
11195_pos,X11195_pos_165.089_4.102_NA,,11195,pos,,,,,,
11198_neg,X11198_neg_411.203_5.413_NA,,11198,neg,,,,,,
1120_pos,X1120_pos_184.17_0.99_NA,,1120,pos,,,,,,
1121_neg,X1121_neg_439.162_3.042_NA,,1121,neg,,,,,,
11214_pos,X11214_pos_476.301_4.127_NA,,11214,pos,,,,,,
11216_pos,X11216_pos_590.181_4.103_NA,,11216,pos,,,,,,
11217_pos,X11217_pos_618.213_4.104_NA,,11217,pos,,,,,,
1122_pos,X1122_pos_309.158_0.974_NA,,1122,pos,,,,,,
11224_neg,X11224_neg_345.135_5.523_NA,,11224,neg,,,,,,
11238_neg,X11238_neg_463.198_5.525_NA,,11238,neg,,,,,,
1124_neg,X1124_neg_289.083_2.728_NA,,1124,neg,,,,,,
1124_pos,X1124_pos_153.102_1.004_NA,,1124,pos,,,,,,
11241_pos,X11241_pos_195.101_4.128_NA,,11241,pos,,,,,,
11243_neg,X11243_neg_316.032_5.548_NA,,11243,neg,,,,,,
11244_pos,X11244_pos_296.183_4.125_NA,,11244,pos,,,,,,
1125_neg,X1125_neg_429.177_2.913_NA,,1125,neg,,,,,,
1125_pos,X1125_pos_278.175_0.898_NA,,1125,pos,,,,,,
11250_pos,X11250_pos_344.228_4.114_NA,,11250,pos,,,,,,
11252_neg,X11252_neg_349.166_5.51_NA,,11252,neg,,,,,,
11252_pos,X11252_pos_554.249_4.108_NA,,11252,pos,,,,,,
11254_pos,X11254_pos_274.201_4.12_NA,,11254,pos,,,,,,
